gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20140907_NE@MIA,1,13,36,MIA,NE,1,10,85,(13:36) 17-R.TANNEHILL PASS SHORT LEFT TO 11-M.WALLACE TO NE 7 FOR 8 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,1,13,5,MIA,NE,2,2,93,(13:05) (SHOTGUN) 26-L.MILLER UP THE MIDDLE TO NE 6 FOR 1 YARD (54-D.HIGHTOWER; 75-V.WILFORK).,0,0,2014
20140907_NE@MIA,1,12,28,MIA,NE,3,1,94,(12:28) (SHOTGUN) 26-L.MILLER RIGHT GUARD TO NE 4 FOR 2 YARDS (51-J.MAYO; 23-P.CHUNG).,0,0,2014
20140907_NE@MIA,1,11,52,MIA,NE,1,4,96,"(11:52) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 26-L.MILLER FOR 4 YARDS, TOUCHDOWN.",0,0,2014
20140907_NE@MIA,1,11,46,MIA,NE,0,0,98,"9-C.STURGIS EXTRA POINT IS GOOD, CENTER-92-J.DENNEY, HOLDER-2-B.FIELDS.",0,0,2014
20140907_NE@MIA,1,11,46,MIA,NE,0,0,35,"9-C.STURGIS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NE@MIA,1,11,46,NE,MIA,1,10,20,(11:46) 12-T.BRADY PASS SHORT MIDDLE TO 81-T.WRIGHT TO NE 28 FOR 8 YARDS (55-K.MISI).,0,0,2014
20140907_NE@MIA,1,11,8,NE,MIA,2,2,28,(11:08) 12-T.BRADY PASS SHORT LEFT TO 85-K.THOMPKINS RAN OB AT NE 36 FOR 8 YARDS.,0,0,2014
20140907_NE@MIA,1,10,47,NE,MIA,1,10,36,(10:47) 11-J.EDELMAN LEFT END TO NE 40 FOR 4 YARDS (25-L.DELMAS).,0,0,2014
20140907_NE@MIA,1,10,18,NE,MIA,2,6,40,(10:18) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 34-S.VEREEN TO NE 49 FOR 9 YARDS (29-W.DAVIS).,0,0,2014
20140907_NE@MIA,1,9,44,NE,MIA,1,10,49,(9:44) 11-J.EDELMAN LEFT END PUSHED OB AT MIA 34 FOR 17 YARDS (59-D.ELLERBE).,0,0,2014
20140907_NE@MIA,1,9,20,NE,MIA,1,10,66,(9:20) 12-T.BRADY PASS SHORT RIGHT TO 22-S.RIDLEY TO MIA 31 FOR 3 YARDS (27-J.WILSON).,0,0,2014
20140907_NE@MIA,1,8,35,NE,MIA,2,7,69,"(8:35) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 85-K.THOMPKINS TO MIA 26 FOR 5 YARDS (24-C.FINNEGAN). PENALTY ON MIA-59-D.ELLERBE, DEFENSIVE HOLDING, 6 YARDS, ENFORCED AT MIA 31 - NO PLAY.",0,0,2014
20140907_NE@MIA,1,8,23,NE,MIA,1,10,75,(8:23) 34-S.VEREEN LEFT GUARD TO MIA 24 FOR 1 YARD (98-J.ODRICK).,0,0,2014
20140907_NE@MIA,1,7,44,NE,MIA,2,9,76,(7:44) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 87-R.GRONKOWSKI TO MIA 15 FOR 9 YARDS (25-L.DELMAS).,0,0,2014
20140907_NE@MIA,1,7,1,NE,MIA,1,10,85,(7:01) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO MIA 6 FOR 9 YARDS (29-W.DAVIS).,0,0,2014
20140907_NE@MIA,1,6,41,NE,MIA,2,1,94,(6:41) (NO HUDDLE) 22-S.RIDLEY LEFT TACKLE TO MIA 6 FOR NO GAIN (59-D.ELLERBE).,0,0,2014
20140907_NE@MIA,1,6,8,NE,MIA,3,1,94,(6:08) 34-S.VEREEN UP THE MIDDLE TO MIA 4 FOR 2 YARDS (94-R.STARKS).,0,0,2014
20140907_NE@MIA,1,5,35,NE,MIA,1,4,96,(5:35) 34-S.VEREEN LEFT GUARD TO MIA 2 FOR 2 YARDS (98-J.ODRICK).,0,0,2014
20140907_NE@MIA,1,5,15,NE,MIA,2,2,98,"(5:15) 34-S.VEREEN UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,0,2014
20140907_NE@MIA,1,5,10,NE,MIA,0,0,98,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20140907_NE@MIA,1,5,10,NE,MIA,0,0,35,3-S.GOSTKOWSKI KICKS 69 YARDS FROM NE 35 TO MIA -4. 14-J.LANDRY TO MIA 23 FOR 27 YARDS (27-T.WILSON).,0,0,2014
20140907_NE@MIA,1,5,4,MIA,NE,1,10,23,(5:04) (SHOTGUN) 28-K.MORENO UP THE MIDDLE TO MIA 28 FOR 5 YARDS (91-J.COLLINS).,0,0,2014
20140907_NE@MIA,1,4,32,MIA,NE,2,5,28,(4:32) (SHOTGUN) 28-K.MORENO RIGHT END TO MIA 34 FOR 6 YARDS (72-J.VELLANO).,0,0,2014
20140907_NE@MIA,1,3,46,MIA,NE,1,10,34,"(3:46) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 11-M.WALLACE TO MIA 37 FOR 3 YARDS (91-J.COLLINS). FUMBLES (91-J.COLLINS), RECOVERED BY NE-51-J.MAYO AT MIA 35.",0,0,2014
20140907_NE@MIA,1,3,39,NE,MIA,1,10,65,(3:39) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 38-B.BOLDEN. MIA-59-D.ELLERBE WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,0,2014
20140907_NE@MIA,1,3,32,NE,MIA,2,10,65,(3:32) 12-T.BRADY PASS SHORT RIGHT TO 85-K.THOMPKINS TO MIA 26 FOR 9 YARDS (21-B.GRIMES).,0,0,2014
20140907_NE@MIA,1,3,3,NE,MIA,3,1,74,(3:03) 71-C.FLEMING REPORTED IN AS ELIGIBLE.  22-S.RIDLEY RIGHT END TO MIA 24 FOR 2 YARDS (53-J.JENKINS).,0,0,2014
20140907_NE@MIA,1,2,21,NE,MIA,1,10,76,(2:21) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 87-R.GRONKOWSKI.,0,0,2014
20140907_NE@MIA,1,2,15,NE,MIA,2,10,76,(2:15) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 34-S.VEREEN TO MIA 20 FOR 4 YARDS (24-C.FINNEGAN).,0,0,2014
20140907_NE@MIA,1,1,40,NE,MIA,3,6,80,"(1:40) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP LEFT TO 87-R.GRONKOWSKI. PENALTY ON NE-62-R.WENDELL, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT MIA 20 - NO PLAY.",0,0,2014
20140907_NE@MIA,1,1,29,NE,MIA,3,21,65,(1:29) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO MIA 29 FOR 6 YARDS (91-C.WAKE).,0,0,2014
20140907_NE@MIA,1,1,27,NE,MIA,4,15,71,"(1:27) 3-S.GOSTKOWSKI 47 YARD FIELD GOAL IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20140907_NE@MIA,1,0,47,NE,MIA,0,0,35,3-S.GOSTKOWSKI KICKS 68 YARDS FROM NE 35 TO MIA -3. 14-J.LANDRY TO MIA 26 FOR 29 YARDS (32-D.MCCOURTY).,0,0,2014
20140907_NE@MIA,1,0,42,MIA,NE,1,10,26,(:42) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 26-L.MILLER TO MIA 31 FOR 5 YARDS.,0,0,2014
20140907_NE@MIA,1,0,1,MIA,NE,2,5,31,(:01) 17-R.TANNEHILL PASS DEEP LEFT TO 11-M.WALLACE TO NE 47 FOR 22 YARDS (24-D.REVIS).,0,0,2014
20140907_NE@MIA,2,15,0,MIA,NE,1,10,53,(15:00) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 11-M.WALLACE TO NE 44 FOR 3 YARDS (32-D.MCCOURTY).,0,0,2014
20140907_NE@MIA,2,14,28,MIA,NE,2,7,56,(14:28) (SHOTGUN) 26-L.MILLER RIGHT GUARD TO NE 38 FOR 6 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,2,13,52,MIA,NE,3,1,62,(13:52) (SHOTGUN) 26-L.MILLER RIGHT GUARD TO NE 37 FOR 1 YARD (96-S.SILIGA).,0,0,2014
20140907_NE@MIA,2,13,6,MIA,NE,1,10,63,(13:06) (SHOTGUN) 17-R.TANNEHILL PASS DEEP LEFT INTENDED FOR 11-M.WALLACE INTERCEPTED BY 37-A.DENNARD [54-D.HIGHTOWER] AT NE 6. 37-A.DENNARD TO NE 6 FOR NO GAIN (11-M.WALLACE).,0,0,2014
20140907_NE@MIA,2,12,56,NE,MIA,1,10,6,(12:56) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI.,0,0,2014
20140907_NE@MIA,2,12,52,NE,MIA,2,10,6,(12:52) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 34-S.VEREEN [91-C.WAKE].,0,0,2014
20140907_NE@MIA,2,12,49,NE,MIA,3,10,6,(12:49) 34-S.VEREEN RIGHT END TO NE 17 FOR 11 YARDS (24-C.FINNEGAN).,0,0,2014
20140907_NE@MIA,2,12,10,NE,MIA,1,10,17,(12:10) 71-C.FLEMING REPORTED IN AS ELIGIBLE.  22-S.RIDLEY RIGHT TACKLE TO NE 21 FOR 4 YARDS (53-J.JENKINS).,0,0,2014
20140907_NE@MIA,2,11,31,NE,MIA,2,6,21,"(11:31) 12-T.BRADY PASS DEEP LEFT TO 11-J.EDELMAN TO MIA 35 FOR 44 YARDS (24-C.FINNEGAN). PENALTY ON MIA-24-C.FINNEGAN, ILLEGAL CONTACT, DECLINED.",0,0,2014
20140907_NE@MIA,2,11,4,NE,MIA,1,10,65,(11:04) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 11-J.EDELMAN [91-C.WAKE].,0,0,2014
20140907_NE@MIA,2,10,57,NE,MIA,2,10,65,(10:57) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 38-B.BOLDEN TO MIA 31 FOR 4 YARDS (21-B.GRIMES; 53-J.JENKINS).,0,0,2014
20140907_NE@MIA,2,10,19,NE,MIA,3,6,69,(10:19) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO MIA 20 FOR 11 YARDS (21-B.GRIMES).,0,0,2014
20140907_NE@MIA,2,9,50,NE,MIA,1,10,80,(9:50) 22-S.RIDLEY LEFT GUARD TO MIA 9 FOR 11 YARDS (24-C.FINNEGAN; 27-J.WILSON).,0,0,2014
20140907_NE@MIA,2,9,30,NE,MIA,1,9,91,(9:30) (NO HUDDLE) 12-T.BRADY PASS SHORT RIGHT TO 85-K.THOMPKINS TO MIA 6 FOR 3 YARDS (27-J.WILSON; 56-J.FREENY).,0,0,2014
20140907_NE@MIA,2,8,45,NE,MIA,2,6,94,"(8:45) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI FOR 6 YARDS, TOUCHDOWN.",0,0,2014
20140907_NE@MIA,2,8,37,NE,MIA,0,0,98,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20140907_NE@MIA,2,8,37,NE,MIA,0,0,35,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NE@MIA,2,8,37,MIA,NE,1,10,20,(8:37) 28-K.MORENO LEFT GUARD TO MIA 35 FOR 15 YARDS (32-D.MCCOURTY).,0,0,2014
20140907_NE@MIA,2,8,12,MIA,NE,1,10,35,"(8:12) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 80-D.SIMS TO MIA 44 FOR 9 YARDS (51-J.MAYO).",0,0,2014
20140907_NE@MIA,2,7,50,MIA,NE,2,1,44,"(7:50) (NO HUDDLE, SHOTGUN) 28-K.MORENO LEFT TACKLE TO MIA 47 FOR 3 YARDS (95-CHA.JONES).",0,0,2014
20140907_NE@MIA,2,7,27,MIA,NE,1,10,47,(7:27) (NO HUDDLE) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 14-J.LANDRY (91-J.COLLINS).,0,0,2014
20140907_NE@MIA,2,7,22,MIA,NE,2,10,47,"(7:22) (NO HUDDLE, SHOTGUN) 26-L.MILLER RIGHT GUARD TO NE 40 FOR 13 YARDS (26-L.RYAN). FUMBLES (26-L.RYAN), RECOVERED BY NE-24-D.REVIS AT NE 34. 24-D.REVIS TO NE 34 FOR NO GAIN (21-B.GRIMES).",0,0,2014
20140907_NE@MIA,2,7,14,NE,MIA,1,10,34,(7:14) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 85-K.THOMPKINS (94-R.STARKS).,0,0,2014
20140907_NE@MIA,2,7,12,NE,MIA,2,10,34,(7:12) 38-B.BOLDEN LEFT TACKLE TO NE 35 FOR 1 YARD (53-J.JENKINS).,0,0,2014
20140907_NE@MIA,2,6,37,NE,MIA,3,9,35,(6:37) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 85-K.THOMPKINS.,0,0,2014
20140907_NE@MIA,2,6,32,NE,MIA,4,9,35,"(6:32) (PUNT FORMATION) 6-R.ALLEN PUNTS 40 YARDS TO MIA 25, CENTER-48-D.AIKEN, FAIR CATCH BY 14-J.LANDRY.",0,0,2014
20140907_NE@MIA,2,6,24,MIA,NE,1,10,25,(6:24) (SHOTGUN) 28-K.MORENO UP THE MIDDLE TO MIA 28 FOR 3 YARDS (96-S.SILIGA).,0,0,2014
20140907_NE@MIA,2,5,53,MIA,NE,2,7,28,"(5:53) 17-R.TANNEHILL PASS SHORT LEFT TO 89-G.HOSKINS TO MIA 35 FOR 7 YARDS (91-J.COLLINS). PENALTY ON NE-54-D.HIGHTOWER, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT MIA 35.",0,0,2014
20140907_NE@MIA,2,5,31,MIA,NE,1,10,50,(5:31) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 42-C.CLAY PUSHED OB AT NE 47 FOR 3 YARDS (91-J.COLLINS).,0,0,2014
20140907_NE@MIA,2,5,10,MIA,NE,2,7,53,(5:10) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 44 FOR 3 YARDS (95-CHA.JONES).,0,0,2014
20140907_NE@MIA,2,4,28,MIA,NE,3,4,56,(4:28) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 82-B.HARTLINE PUSHED OB AT NE 33 FOR 11 YARDS (21-M.BUTLER).,0,0,2014
20140907_NE@MIA,2,4,0,MIA,NE,1,10,67,(4:00) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 11-M.WALLACE.,0,0,2014
20140907_NE@MIA,2,3,51,MIA,NE,2,10,67,(3:51) (SHOTGUN) 28-K.MORENO RIGHT END TO NE 26 FOR 7 YARDS (50-R.NINKOVICH).,0,0,2014
20140907_NE@MIA,2,3,15,MIA,NE,3,3,74,"(3:15) (SHOTGUN) PENALTY ON NE-74-D.EASLEY, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT NE 26 - NO PLAY.",0,0,2014
20140907_NE@MIA,2,2,53,MIA,NE,1,10,79,(2:53) (SHOTGUN) 28-K.MORENO RIGHT END TO NE 20 FOR 1 YARD (75-V.WILFORK).,0,0,2014
20140907_NE@MIA,2,2,16,MIA,NE,2,9,80,(2:16) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 82-B.HARTLINE.,0,0,2014
20140907_NE@MIA,2,2,8,MIA,NE,3,9,80,(2:08) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP MIDDLE TO 11-M.WALLACE (24-D.REVIS).,0,0,2014
20140907_NE@MIA,2,2,3,MIA,NE,4,9,80,"(2:03) 9-C.STURGIS 38 YARD FIELD GOAL IS GOOD, CENTER-92-J.DENNEY, HOLDER-2-B.FIELDS.",0,0,2014
20140907_NE@MIA,2,1,59,MIA,NE,0,0,35,9-C.STURGIS KICKS 69 YARDS FROM MIA 35 TO NE -4. 23-P.CHUNG TO NE 26 FOR 30 YARDS (56-J.FREENY).,0,0,2014
20140907_NE@MIA,2,1,53,NE,MIA,1,10,26,(1:53) 22-S.RIDLEY LEFT GUARD TO NE 28 FOR 2 YARDS (90-E.MITCHELL).,0,0,2014
20140907_NE@MIA,2,1,29,NE,MIA,2,8,28,"(1:29) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 11-J.EDELMAN. PENALTY ON MIA, DEFENSIVE 12 ON-FIELD, 5 YARDS, ENFORCED AT NE 28 - NO PLAY.",0,0,2014
20140907_NE@MIA,2,1,23,NE,MIA,2,3,33,(1:23) 12-T.BRADY PASS DEEP MIDDLE TO 11-J.EDELMAN TO MIA 46 FOR 21 YARDS (27-J.WILSON; 29-W.DAVIS).,0,0,2014
20140907_NE@MIA,2,0,54,NE,MIA,1,10,54,"(:54) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 34-S.VEREEN TO MIA 41 FOR 5 YARDS (53-J.JENKINS) [50-O.VERNON].",0,0,2014
20140907_NE@MIA,2,0,47,NE,MIA,2,5,59,(:47) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 80-D.AMENDOLA TO MIA 35 FOR 6 YARDS (25-L.DELMAS).,0,0,2014
20140907_NE@MIA,2,0,42,NE,MIA,1,10,65,"(:42) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 34-S.VEREEN PUSHED OB AT MIA 27 FOR 8 YARDS (29-W.DAVIS). PENALTY ON NE-77-N.SOLDER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 35 - NO PLAY.",0,0,2014
20140907_NE@MIA,2,0,36,NE,MIA,1,20,55,(:36) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO MIA 27 FOR 18 YARDS (53-J.JENKINS).,0,0,2014
20140907_NE@MIA,2,0,19,NE,MIA,2,2,73,"(:19) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP LEFT TO 19-B.LAFELL.",0,0,2014
20140907_NE@MIA,2,0,15,NE,MIA,3,2,73,"(:15) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP LEFT TO 85-K.THOMPKINS. PENALTY ON NE-85-K.THOMPKINS, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,0,2014
20140907_NE@MIA,2,0,10,NE,MIA,4,2,73,"(:10) 3-S.GOSTKOWSKI 45 YARD FIELD GOAL IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN. PENALTY ON MIA-24-C.FINNEGAN, RUNNING INTO THE KICKER, DECLINED.",0,0,2014
20140907_NE@MIA,2,0,6,NE,MIA,0,0,35,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NE@MIA,2,0,6,MIA,NE,1,10,20,(:06) 17-R.TANNEHILL KNEELS TO MIA 19 FOR -1 YARDS.,0,0,2014
20140907_NE@MIA,3,15,0,NE,MIA,0,0,35,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK. PENALTY ON NE-19-B.LAFELL, OFFSIDE ON FREE KICK, 5 YARDS, ENFORCED AT NE 35 - NO PLAY.",0,0,2014
20140907_NE@MIA,3,15,0,NE,MIA,0,0,30,3-S.GOSTKOWSKI KICKS 61 YARDS FROM NE 30 TO MIA 9. 34-D.WILLIAMS TO MIA 28 FOR 19 YARDS (25-K.ARRINGTON).,0,0,2014
20140907_NE@MIA,3,14,53,MIA,NE,1,10,28,(14:53) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 42-C.CLAY TO NE 48 FOR 24 YARDS (50-R.NINKOVICH).,0,0,2014
20140907_NE@MIA,3,14,18,MIA,NE,1,10,52,(14:18) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 45 FOR 3 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,3,13,40,MIA,NE,2,7,55,"(13:40) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 11-M.WALLACE. PENALTY ON NE-95-CHA.JONES, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT NE 45 - NO PLAY.",0,0,2014
20140907_NE@MIA,3,13,34,MIA,NE,1,10,70,(13:34) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 21 FOR 9 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,3,12,58,MIA,NE,2,1,79,"(12:58) (SHOTGUN) PENALTY ON MIA-66-S.SMITH, FALSE START, 5 YARDS, ENFORCED AT NE 21 - NO PLAY.",0,0,2014
20140907_NE@MIA,3,12,49,MIA,NE,2,6,74,(12:49) (SHOTGUN) 28-K.MORENO UP THE MIDDLE TO NE 13 FOR 13 YARDS (23-P.CHUNG).,0,0,2014
20140907_NE@MIA,3,12,16,MIA,NE,1,10,87,(12:16) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 9 FOR 4 YARDS (25-K.ARRINGTON).,0,0,2014
20140907_NE@MIA,3,11,35,MIA,NE,2,6,91,(11:35) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 26-L.MILLER TO NE 6 FOR 3 YARDS (91-J.COLLINS).,0,0,2014
20140907_NE@MIA,3,10,56,MIA,NE,3,3,94,(10:56) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 26-L.MILLER.,0,0,2014
20140907_NE@MIA,3,10,50,MIA,NE,4,3,94,"(10:50) 9-C.STURGIS 24 YARD FIELD GOAL IS GOOD, CENTER-92-J.DENNEY, HOLDER-2-B.FIELDS.",0,0,2014
20140907_NE@MIA,3,10,46,MIA,NE,0,0,35,"9-C.STURGIS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NE@MIA,3,10,26,NE,MIA,1,10,20,(10:26) 12-T.BRADY PASS SHORT RIGHT TO 85-K.THOMPKINS TO NE 23 FOR 3 YARDS (27-J.WILSON).,0,0,2014
20140907_NE@MIA,3,10,9,NE,MIA,2,7,23,(10:09) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 34-S.VEREEN PUSHED OB AT NE 35 FOR 12 YARDS (50-O.VERNON).,0,0,2014
20140907_NE@MIA,3,9,47,NE,MIA,1,10,35,(9:47) 22-S.RIDLEY LEFT GUARD TO NE 37 FOR 2 YARDS (93-J.TRUSNIK).,0,0,2014
20140907_NE@MIA,3,9,14,NE,MIA,2,8,37,"(9:14) 12-T.BRADY SACKED AT NE 34 FOR -3 YARDS (91-C.WAKE). FUMBLES (91-C.WAKE), RECOVERED BY MIA-25-L.DELMAS AT NE 34. 25-L.DELMAS TO NE 34 FOR NO GAIN (12-T.BRADY).",0,0,2014
20140907_NE@MIA,3,8,59,MIA,NE,1,10,66,(8:59) (SHOTGUN) 28-K.MORENO LEFT GUARD TO NE 26 FOR 8 YARDS (23-P.CHUNG).,0,0,2014
20140907_NE@MIA,3,8,24,MIA,NE,2,2,74,(8:24) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 21 FOR 5 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,3,7,45,MIA,NE,1,10,79,(7:45) (SHOTGUN) 28-K.MORENO LEFT TACKLE TO NE 14 FOR 7 YARDS (91-J.COLLINS).,0,0,2014
20140907_NE@MIA,3,7,1,MIA,NE,2,3,86,"(7:01) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 11-M.WALLACE FOR 14 YARDS, TOUCHDOWN.",0,0,2014
20140907_NE@MIA,3,6,55,MIA,NE,0,0,98,"9-C.STURGIS EXTRA POINT IS GOOD, CENTER-92-J.DENNEY, HOLDER-2-B.FIELDS.",0,0,2014
20140907_NE@MIA,3,6,55,MIA,NE,0,0,35,"9-C.STURGIS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NE@MIA,3,6,55,NE,MIA,1,10,20,(6:55) 12-T.BRADY PASS INCOMPLETE DEEP LEFT TO 19-B.LAFELL.,0,0,2014
20140907_NE@MIA,3,6,49,NE,MIA,2,10,20,(6:49) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 80-D.AMENDOLA TO NE 22 FOR 2 YARDS (50-O.VERNON).,0,0,2014
20140907_NE@MIA,3,6,11,NE,MIA,3,8,22,(6:11) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 80-D.AMENDOLA.,0,0,2014
20140907_NE@MIA,3,6,6,NE,MIA,4,8,22,"(6:06) 6-R.ALLEN PUNTS 47 YARDS TO MIA 31, CENTER-48-D.AIKEN. 14-J.LANDRY TO MIA 47 FOR 16 YARDS (43-N.EBNER).",0,0,2014
20140907_NE@MIA,3,5,53,MIA,NE,1,10,47,(5:53) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 42-C.CLAY.,0,0,2014
20140907_NE@MIA,3,5,47,MIA,NE,2,10,47,"(5:47) (NO HUDDLE, SHOTGUN) 28-K.MORENO LEFT GUARD TO NE 40 FOR 13 YARDS (50-R.NINKOVICH).",0,0,2014
20140907_NE@MIA,3,5,27,MIA,NE,1,10,60,"(5:27) (NO HUDDLE, SHOTGUN) 28-K.MORENO LEFT GUARD TO NE 34 FOR 6 YARDS (50-R.NINKOVICH).",0,0,2014
20140907_NE@MIA,3,5,1,MIA,NE,2,4,66,(5:01) (NO HUDDLE) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 80-D.SIMS.,0,0,2014
20140907_NE@MIA,3,4,55,MIA,NE,3,4,66,"(4:55) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 11-M.WALLACE TO NE 18 FOR 16 YARDS (91-J.COLLINS).",0,0,2014
20140907_NE@MIA,3,4,38,MIA,NE,1,10,82,"(4:38) (NO HUDDLE, SHOTGUN) 26-L.MILLER RIGHT GUARD TO NE 5 FOR 13 YARDS (27-T.WILSON).",0,0,2014
20140907_NE@MIA,3,4,21,MIA,NE,1,5,95,"(4:21) (NO HUDDLE, SHOTGUN) 26-L.MILLER RIGHT GUARD FOR 5 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON MIA-70-J.JAMES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 5 - NO PLAY.",0,0,2014
20140907_NE@MIA,3,4,14,MIA,NE,1,15,85,(4:14) 26-L.MILLER LEFT TACKLE TO NE 10 FOR 5 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,3,3,33,MIA,NE,2,10,90,(3:33) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 26-L.MILLER TO NE 3 FOR 7 YARDS (51-J.MAYO).,0,0,2014
20140907_NE@MIA,3,2,47,MIA,NE,3,3,97,(2:47) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 42-C.CLAY.,0,0,2014
20140907_NE@MIA,3,2,42,MIA,NE,4,3,97,"(2:42) 9-C.STURGIS 22 YARD FIELD GOAL IS GOOD, CENTER-92-J.DENNEY, HOLDER-2-B.FIELDS.",0,0,2014
